name_zh,name_en,booth_no,hall,country,category,description,website,directory_url,pdfs
湖南英捷高科技有限责任公司,HUNAN INJECTION HIGH TECHNOLOGY CO.LTD,N1-H512,N1,CHINA,cat-02,湖南英捷高科技有限责任公司是中南大学粉末冶金国家工程研究中心的产业化企业。     以金属粉末注射成形（MIM）技术为核心，专注“精微” 零部件制造的高新技术企业。     秉承“为您的蓝图注入灵魂”的理念为客户提供高性能 MIM材料及精微零部件制造一体化解决方案。     公司具备316L、304L、17-4PH、420、440、M2、HK-30、加强HK-30、713C、陶瓷、钛合金、镍钛记忆合金、骨骼合金等材料量产能力。目前主要服务医疗、汽车行主要客户，主要产品有活检钳、腔内切割类产品。,http://www.中国mim.com/,https://exhibitors.informamarkets-info.com/event/2026Medtec/en-US/exhibitor/467366/hunan-injection-high-technology-co-ltd,https://image.imconlinereg.com/mm-mtc/2026-01-29/85B860152172D82FC6C060E21D2AF53A.pdf;https://image.imconlinereg.com/mm-mtc/2026-01-29/7A264823A5BFE13FB5FF2FB5DEA04E26.pdf
杭州伯柯曼生物科技有限公司,"Hangzhou BoccMed Biotechnology Co.,Ltd",N3-G608,N3,CHINA,cat-15,杭州伯柯曼生物科技有限公司成立于2021年 ，主要从事二、三类植入性医疗器械研发、生产、销售，并承接国内外骨科相关的OEM&ODM业务。公司通过自主创新原材料及掌握产品核心技术，从而推动高端医疗器械的国产化替代进程，所有产品均为原创 ，拥有核心知识产权,https://www.BoccMed.com,https://exhibitors.informamarkets-info.com/event/2026Medtec/en-US/exhibitor/467367/hangzhou-boccmed-biotechnology-co--ltd,https://image.imconlinereg.com/mm-mtc/2025-09-16/BFED6E4129625A052197427D1033E6E8.pdf;https://image.imconlinereg.com/mm-mtc/2026-07-03/AB7F4012C96C21490BC62F5DADB6BBFC.pdf
江阴法尔胜泓昇不锈钢制品有限公司,"Jiangyin Fasten Stainless Steel Products Co., Ltd",N1-B507,N1,CHINA,cat-02,江阴法尔胜泓昇不锈钢制品有限公司是由法尔胜泓昇集团有限公司投资成立的全资子公司，注册资本15000万人民币，占地面积138亩。公司产品涵盖丝材、棒材、钢丝绳、异形丝、波簧及特殊弹簧等五大类，公司在各产品线上深耕多年，形成了各自特色的核心竞争力。产品广泛应用于航空、纺织、机械、汽车、五金、医疗、装饰、休闲等军事、工业、民用领域。公司始终秉承精益求精、锐意创新、与时俱进的指导思想，以多牌号、全流程、快速响应为特色，不断优化创新机制，塑公司形象，创一流品牌，竭诚服务全球客商。,,https://exhibitors.informamarkets-info.com/event/2026Medtec/en-US/exhibitor/467368/jiangyin-fasten-stainless-steel-products-co---ltd,
加拿大HnG医学技术有限公司,HnG Medical Incorporated,N1-C102,N1,USA,cat-15,加拿大HnG医学技术有限公司总部位于加拿大安大略省，在中国（杭州、宁波保税区、南京、香港）、东南亚分别设有分公司。公司专注于向医疗生产商和其他工业生产企业提供先进解决方案。产品包括设备、原材料和配件三个系列。设备系列：球囊成型加工及检测设备、球囊焊接设备、显影环安装设备、热缩管剥离器、调压器、导管成型机、打孔机、切管机、球囊折叠机、支架压握机、覆膜设备、导丝磨床、绕簧机、缠簧机、激光&超声测量仪；原材料系列：金属表面化学处理剂、医用高分子材料、镍钛材料、金属丝/管/芯轴、不锈钢丝；配件系列：医用硅胶定制、生物医用纺织品、管材、医用小配件、覆膜加工、热缩管、导丝、微型弹簧、精密机加工、金属电镀。,https://www.hngmedical.com,https://exhibitors.informamarkets-info.com/event/2026Medtec/en-US/exhibitor/467370/hng-medical-incorporated,https://image.imconlinereg.com/mm-mtc/2026-07-29/F7F5AC5360077BCC6FA3BE0D961028D1.pdf
黄山聚鑫新材料有限公司,"Huangshan Juxin New Material Co., Ltd",N2-H506,N2,CHINA,cat-01,黄山聚鑫新材料有限公司是一家专注于高性能聚酰亚胺（PI）树脂粉体、型材、零部件研发、生产和销售的国家高新技术企业，致力于为客户提供一体化的技术解决方案和定制化服务。公司目前有冷压型、热压型、复合型、功能型、可溶型五大系列几十余种聚酰亚胺产品，广泛应用于航空航天、电子电器、半导体行业、汽车工业、医疗器械、精密仪器、工业机器人、玻璃行业、等离子切割等领域。公司始终坚守“开拓进取，为客户创造价值”的使命担当，以“成为中国高性能聚酰亚胺树脂行业领跑者”的愿景为指引，秉承“致力于企业和员工共同成长”的宗旨，践行“创新驱动、担当自省，团结协作、共赢未来”的企业价值观，不断开拓创新，与客户共谋发展，共赢未来。,https://www.hsjuxin-pi.com/,https://exhibitors.informamarkets-info.com/event/2026Medtec/en-US/exhibitor/467371/huangshan-juxin-new-material-co---ltd,https://image.imconlinereg.com/mm-mtc/2026-05-15/2B866D6F96FD3FD6BDDB12DF19B77091.pdf
常州市伟光科技有限公司,Woop,N1-F801,N1,CHINA,cat-08-1,伟光科技是一家特种光纤生产供应商，公司成立十五年来，专注于国内特种光纤生产和制造领域，伴随着中国医疗器械市场的发展，为国内外优质的医疗器械设备厂商提供最优质的光纤特种光纤产品及定制化服务。公司的主要产品覆盖硬管内窥镜、荧光腹腔镜、胃肠内窥镜软镜，一次性内窥镜、手术显微镜、生化仪及体外诊断仪、荧光PCR检测仪，骨科微创骨科微创照明、激光能量系列的医用光纤，Led冷光源，手术手术机器人系列的定制光纤。为满足客户需求，提供一对一的定制化服务，光纤材质有塑料、玻璃、石英多种材料，以满足客户对于不同的光谱波段的需求。,https://www.woopchina.com,https://exhibitors.informamarkets-info.com/event/2026Medtec/en-US/exhibitor/467372/woop,https://image.imconlinereg.com/mm-mtc/2026-01-28/5768CB8AF3BBA1371291805B5867E75C.pdf;https://image.imconlinereg.com/mm-mtc/2026-01-28/C51AADF24DFFAB52AB9ACFF7F0CE8317.pdf
小精密工具有限公司,Small Precision Tools,N1-A113,N1,SWITZERLAND,cat-03,SPT是来自瑞士的百年企业，全球医疗行业核心陶瓷零部件的“隐形冠军”。它以全球领先的陶瓷注射成型工艺(CIM)大批量，高稳定地生产应用于高端医疗器械的高精密陶瓷部件，牙齿正畸用陶瓷托槽以及陶瓷种植体等。 主要供应的陶瓷材料有高纯度氧化铝、氧化锆、氧化锆增韧氧化铝 （ZTA） 和氧化铝增韧氧化锆(ATZ)等。适用于要求生物相容性，高硬度，强韧，耐高温和高压以及需要高介电强度的应用场景。,https://www.spt.net,https://exhibitors.informamarkets-info.com/event/2026Medtec/en-US/exhibitor/467373/small-precision-tools,https://image.imconlinereg.com/mm-mtc/2025-08-06/2CAB2451A8C07D61B8815BFE038A7F02.pdf
东莞市思齐橡胶技术有限公司,"Dongguan Sky Rubber Technology Co., Ltd.",N2-D706,N2,CHINA,cat-01,东莞市思齐橡胶技术有限公司创立于1999年，坐落于广东省东莞市万江街道，是一家集橡胶产品研发、生产、销售及技术服务于一体的技术创新型企业。公司秉持“应用驱动、技术赋能、绿色引领”的发展理念，立足国内市场、放眼全球布局，专注为汽配机电、家用电器、医疗器械、消费电子、家居用品、母婴用品等多个行业的客户，提供定制化、高品质的一站式橡胶应用解决方案。,,https://exhibitors.informamarkets-info.com/event/2026Medtec/en-US/exhibitor/467374/dongguan-sky-rubber-technology-co---ltd-,
杭州捷诺飞生物科技股份有限公司,REGENOVO,N1-G806,N1,CHINA,cat-02,杭州捷诺飞生物科技股份有限公司自2009年起布局医用可降解高分子材料领域，专注于GMP级可吸收降解医用材料的研发、生产与应用服务。公司面向可降解医疗器械企业，重点服务于可吸收缝线、结扎夹、骨科植入物、药物缓释载体及组织修复材料等应用方向，提供材料产品及定制化解决方案。公司已形成PGA、PPDO、PCL、PTMC、PLLA、PCGA等多元材料体系，可根据客户需求对材料粘度、分子量、力学性能、降解周期、亲疏水性及加工适配性进行调控。依托长期的材料研发与产业化经验，公司具备稳定的生产供应能力和可追溯质量管理体系，材料具有良好的生物相容性、批次稳定性和应用适配能力，可为医疗器械厂商提供专业服务。,http://regenovo.cn,https://exhibitors.informamarkets-info.com/event/2026Medtec/en-US/exhibitor/467375/regenovo,https://image.imconlinereg.com/mm-mtc/2026-05-20/6D3BD6BA2438B3968A25C229F360E0FB.pdf
史帝瑞灭菌技术（苏州）有限公司,"STERIS Sterilization Technologies（Suzhou)Ltd.,",N4-B109,N4,USA,cat-13,"史帝瑞灭菌技术（苏州）有限公司于2007年在苏州工业园区成立，是美国史帝瑞（STERIS）集团在中国的独资子公司。它的前身为新合力（苏州）灭菌技术有限公司，总投资达7,180万美元，建设厂房20,000平方米.公司主要为一次性医疗器械和医疗用品等提供环氧乙烷灭菌外包服务，X射线灭菌服务和实验室测试服务。作为全球领先的灭菌外包服务商，史帝瑞一流的灭菌服务和灭菌能力是客户业务持续发展的有力保障，使客户无需承担灭菌失败的风险。",https://www.steris-ast.com,https://exhibitors.informamarkets-info.com/event/2026Medtec/en-US/exhibitor/467376/steris-sterilization-technologies（suzhou)ltd--,
华兴科学技术（天津）有限公司,Ehuaking Science and Technology (Tianjin) Co. LTD,N4-F302,N4,CHINA,cat-17,华兴科学技术（天津）有限公司是一家专注于医疗器械行业，主要从事高精度智能检测仪器的开发与服务。公司基于数字图像应用技术的研究开发，提供医疗器械产品的缺陷自动检测、尺寸自动测量和机器人引导等视觉应用的解决方案，帮助厂商提高产品质量和生产效能，目前公司的产品广泛应用于医疗器械行业产品质量控制过程中的智能检测。,https://www.e-huaking.com,https://exhibitors.informamarkets-info.com/event/2026Medtec/en-US/exhibitor/467377/ehuaking-science-and-technology-(tianjin)-co--ltd,https://image.imconlinereg.com/mm-mtc/2026-01-09/6B3898D7D9A1162630BB80B34589001A.pdf;https://image.imconlinereg.com/mm-mtc/2026-01-09/2109BBFFF7AAD5BE1B183F71B789C9C4.pdf
浙江介尔欣医疗科技有限公司,"Zhejiang JIEERXIN Medical Technology Co., LTD",N3-B210,N3,CHINA,cat-05,浙江介尔欣医疗科技有限公司专注于心血管、外周血管、人体自然腔道等使用的介入类医疗器械的产品开发。公司拥有强大的科研团队和资深医疗器械生产团队以及专业营销团队，具有介入类医疗器械产品独立研发和生产能力。 公司建有1500平米万级洁净车间，及500平米10万级洁净车间，并配有物理、化学及微生物实验室。具备球囊导管类产品全套生产线，可实现管材挤出、球囊成型、组装并最终灭菌的全套工艺。 目前公司具有多种介入类产品研发的成功案例，包括用于治疗心脏冠状动脉狭窄的球囊导管、用于治疗外周血管狭窄的球囊导管、用于呼吸道狭窄的三级球囊等。公司还可提供球囊料管、鞘管、产品组装、管材定制等服务。,https://www.jieerxin.cn,https://exhibitors.informamarkets-info.com/event/2026Medtec/en-US/exhibitor/467378/zhejiang-jieerxin-medical-technology-co---ltd,https://image.imconlinereg.com/mm-mtc/2025-07-18/3DB20E4679237C9FAE800104DBC10F81.pdf;https://image.imconlinereg.com/mm-mtc/2026-08-03/3A9BEE770E4065788E1454E66D2A37B1.pdf
江苏贝泽精密金属科技有限公司,"Belzer precision ropes Co.,Ltd",N3-F106,N3,CHINA,cat-02,"江苏贝泽精密金属科技有限公司成立于2023年,是一家专业设计、研发、生产、销售、售后于一体的高科技医用钢丝绳和相关医用产品专业制造企业。本公司拥有最专业的专家人才，自研的高精密的生产设备，超强的生产能力。我们致力于为客户提供医用钢丝绳以及相关产品的定制化方案，我们致力于为客户提供高端绳索国产化替代的定制化方案。",https://www.belzer.com.cn,https://exhibitors.informamarkets-info.com/event/2026Medtec/en-US/exhibitor/467379/belzer-precision-ropes-co--ltd,https://image.imconlinereg.com/mm-mtc/2025-08-04/E23E4610EFCB11453B25A5F7BCF939CD.pdf
上海志瞳智能科技有限公司,"Shanghai Fusion Intelligence Co., Ltd.",N1-B604,N1,CHINA,cat-10,"志瞳科技是Raise3D旗下子公司，专注为特斯拉、华为、大疆等科技研发型企业、研究机构提供3D打印、三维扫描设备的数字解决方案。作为Raise3D、Formlabs等品牌的国内总代理，过去10年间，志瞳科技和合作伙伴一起服务了超过13,000家企业客户，帮助国内制造业加速实现数字化转型。",https://www.f3dp.cn/,https://exhibitors.informamarkets-info.com/event/2026Medtec/en-US/exhibitor/467380/shanghai-fusion-intelligence-co---ltd-,https://image.imconlinereg.com/mm-mtc/2025-07-30/F639B4C481FE73404BEB71116AA963BF.pdf
苏州市品固橡塑科技有限公司,"Suzhou Pingu Rubber Technology Co., LTD.",N2-B602,N2,CHINA,cat-01,品固橡塑成立于2007年，位于苏州市吴江区云联北路1333号，交通便捷，距离地铁4号线地铁800米，专注于硅橡胶非标定制生产厂家，占地面积为5200㎡，设有独立模具车间，模具技术开发和模具加工部，模压硫化车间，固态注射成型车间，液态注射成型车间和十万级无尘车间等先进齐全的生产设备及检测设备，通过IATF16949汽车质量体系认证和IS013485医疗器械质量管理体系认证.   益阳联亿橡胶制品有限公司隶属于品固分公司，成立于2021年9月，位于湖南益阳，占地2500平方米。拥有250T真空模压18台，炼胶机2台，切胶机2台等生产加工设备。,http://www.szpgxs.com/,https://exhibitors.informamarkets-info.com/event/2026Medtec/en-US/exhibitor/467381/suzhou-pingu-rubber-technology-co---ltd-,https://image.imconlinereg.com/mm-mtc/2025-07-23/2B3AE2A4F99A9F29FB477669DAB96223.pdf
